Inspection_ID,License,DBA_Name,AKA_Name,Facility_Type,Risk,Address,City,State,Zip,Latitude,Longitude,Inspection_Date,Inspection_Type,Results,criticalFound,pass_flag,fail_flag,tsne_x,tsne_y,is_test,area_num,community_name
2598064,1872.0,MR B'S INC,BIAGIO'S EVENTS AND CATERING,Restaurant,Risk 1 (High),4242 N CENTRAL AVE ,CHICAGO,IL,60634.0,41.9581396993525,-87.7673124325715,2024-07-25,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-7.509218,13.002502,False,15.0,PORTAGE PARK
2598063,1923013.0,THE CROSS ROADS BAR & GRILL,THE CROSS ROADS BAR & GRILL,Restaurant,Risk 1 (High),1120-1124 W MADISON ST ,CHICAGO,IL,60607.0,41.8817604988565,-87.6553242489432,2024-07-25,Complaint,Pass w/ Conditions,0.0,0.0,0.0,61.454628,-0.502644,False,28.0,NEAR WEST SIDE
2598062,2309123.0,PETE'S FRESH MARKET #10,PETE'S FRESH MARKET,Grocery Store,Risk 1 (High),2333 W MADISON ST ,CHICAGO,IL,60612.0,41.8810693742222,-87.6853075527203,2024-07-25,Complaint,Fail,1.0,0.0,1.0,19.554163,26.40866,False,28.0,NEAR WEST SIDE
2598060,53569.0,EL BARCO RESTAURANT,EL BARCO RESTAURANT,Restaurant,Risk 1 (High),1035 N ASHLAND AVE ,CHICAGO,IL,60622.0,41.9006406956967,-87.667271408886,2024-07-25,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-54.81517,22.404875,False,24.0,WEST TOWN
2598059,2216867.0,CUDDLE CARE,CUDDLE CARE,Daycare Above and Under 2 Years,Risk 1 (High),4800 S LAKE PARK AVE,CHICAGO,IL,60615.0,41.8079217922479,-87.5906931090992,2024-07-25,License,Fail,1.0,0.0,1.0,-12.714799,59.315647,False,39.0,KENWOOD
2598058,2240202.0,SUPERMERCADO EL TAXQUENITO,SUPERMERCADO EL TAXQUENITO,Grocery Store,Risk 1 (High),6309 W GRAND AVE,CHICAGO,IL,60639.0,41.9218942299317,-87.7833975200501,2024-07-25,Complaint,Fail,1.0,0.0,1.0,68.255844,3.592985,False,19.0,BELMONT CRAGIN
2598056,2972524.0,STUSSY'S DINER,STUSSY'S DINER,Restaurant,Risk 1 (High),3500 S HALSTED ST ,CHICAGO,IL,60609.0,41.8306953352023,-87.6462509157673,2024-07-25,License,Pass w/ Conditions,0.0,0.0,0.0,6.6229186,10.42478,False,60.0,BRIDGEPORT
2598055,2398424.0,EL ASADOR EXPRESS,EL ASADOR EXPRESS,Restaurant,Risk 1 (High),2753 W 51ST ST ,CHICAGO,IL,60632.0,41.8008849298171,-87.6936824886654,2024-07-25,Canvass,Pass w/ Conditions,0.0,0.0,0.0,71.24265,-3.5655298,False,63.0,GAGE PARK
2598052,37220.0,ERIE CAFE,ERIE CAFE,Restaurant,Risk 1 (High),536 W ERIE ST ,CHICAGO,IL,60610.0,41.8939918838009,-87.6428499476971,2024-07-25,Canvass,Pass,0.0,1.0,0.0,-74.98137,-22.124176,False,8.0,NEAR NORTH SIDE
2598050,2412224.0,SAINT LOU'S ASSEMBLY & MONEYGUN,SAINT LOU'S ASSEMBLY & MONEYGUN,Restaurant,Risk 1 (High),660-664 W LAKE ST ,CHICAGO,IL,60661.0,41.8858060688682,-87.6450875437945,2024-07-25,Canvass,Pass,0.0,1.0,0.0,34.78595,-45.212646,False,28.0,NEAR WEST SIDE
2598051,2712919.0,TAQUERIA EXPRESS,TAQUERIA EXPRESS,Restaurant,Risk 1 (High),1232 N LA SALLE DR ,CHICAGO,IL,60610.0,41.9048414512183,-87.6331011269525,2024-07-25,Canvass,Pass,0.0,1.0,0.0,-36.300762,-36.04462,False,8.0,NEAR NORTH SIDE
2598043,2153034.0,KFC,KFC,Restaurant,Risk 1 (High),3536-3538 N CICERO AVE ,CHICAGO,IL,60641.0,41.9453666190531,-87.7471892208763,2024-07-25,Complaint,Pass,0.0,1.0,0.0,-50.03289,27.383417,False,15.0,PORTAGE PARK
2598044,2817821.0,OPEN ARMS CHILDCARE CENTER LLC,OPEN ARMS CHILDCARE CENTER LLC,Children's Services Facility,Risk 1 (High),9531 S JEFFERY AVE,CHICAGO,IL,60617.0,41.721499512947,-87.5751864229168,2024-07-25,License,Pass,0.0,1.0,0.0,-32.54133,15.164118,False,51.0,SOUTH DEERING
2598045,2327448.0,SHOP & SAVE MARKET #2100,SHOP & SAVE  MARKET,Grocery Store,Risk 1 (High),6312 N NAGLE AVE,CHICAGO,IL,60646.0,41.9959852860622,-87.7876371170709,2024-07-25,Complaint,Pass w/ Conditions,0.0,0.0,0.0,28.45832,23.597488,False,10.0,NORWOOD PARK
2598040,2813439.0,NEVERIA LA FLOR DE MAYO LLC,NEVERIA LA FLOR DE MAYO,Restaurant,Risk 1 (High),4151 S ARCHER AVE ,CHICAGO,IL,60632.0,41.8180077526646,-87.6976255114318,2024-07-25,Canvass,Pass,0.0,1.0,0.0,-60.751446,17.87413,False,58.0,BRIGHTON PARK
2598039,2982971.0,SOUTHPORT BETTY'S,SOUTHPORT BETTY'S,Restaurant,Risk 1 (High),2852-2856 N SOUTHPORT AVE ,CHICAGO,IL,60657.0,41.9340597877873,-87.6637641480915,2024-07-25,License,Pass,0.0,1.0,0.0,46.34222,-26.215502,False,6.0,LAKE VIEW
2598036,2948560.0,SHAN RESTAURANT,SHAN RESTAURANT,Restaurant,Risk 1 (High),5060 N SHERIDAN RD ,CHICAGO,IL,60640.0,41.9751190773125,-87.6551220248414,2024-07-25,Complaint,Pass,0.0,1.0,0.0,17.754194,-46.196762,False,3.0,UPTOWN
2598037,1984969.0,SUNDA,SUNDA,Restaurant,Risk 1 (High),110 W ILLINOIS ST,CHICAGO,IL,60654.0,41.8909242213166,-87.6316177901787,2024-07-25,Complaint,Fail,1.0,0.0,1.0,-12.280068,20.878246,False,8.0,NEAR NORTH SIDE
2598035,2447011.0,LEFT COAST FOOD + JUICE,LEFT COAST FOOD + JUICE,Restaurant,Risk 1 (High),2870-2878 N LINCOLN AVE ,CHICAGO,IL,60657.0,41.9340046204609,-87.660945521432,2024-07-25,Canvass,Pass,0.0,1.0,0.0,32.452976,-25.501982,False,6.0,LAKE VIEW
2598034,2944064.0,GOBLINBAT INC.,GOBLINBAT INC.,Restaurant,Risk 2 (Medium),5401 S WENTWORTH AVE ,CHICAGO,IL,60609.0,41.7962348752194,-87.6304049243866,2024-07-25,License,Fail,1.0,0.0,1.0,3.0017686,72.7543,False,37.0,FULLER PARK
2598033,1139799.0,STARBUCKS COFFEE #2494,STARBUCKS,Restaurant,Risk 2 (Medium),1157 W WRIGHTWOOD AVE ,CHICAGO,IL,60614.0,41.9288169155059,-87.6583788365669,2024-07-25,Canvass,Pass,0.0,1.0,0.0,-68.160355,-17.216087,False,7.0,LINCOLN PARK
2598032,2983207.0,PhoHome2,PhoHome2,Restaurant,Risk 1 (High),2360 N NEVA AVE ,CHICAGO,IL,60707.0,41.9228035931878,-87.8045303801504,2024-07-25,License,Pass w/ Conditions,0.0,0.0,0.0,29.097797,-10.680183,False,25.0,AUSTIN
2598028,2977967.0,COLFAX FOODS INC.,COLFAX FOODS INC.,Grocery Store,Risk 2 (Medium),2600 E 87TH ST,CHICAGO,IL,60617.0,41.7373692315621,-87.561095585346,2024-07-25,License,Pass w/ Conditions,0.0,0.0,0.0,0.7840581,26.590775,False,46.0,SOUTH CHICAGO
2598021,2744272.0,KABABISH BBQ & GRILL,KABABISH BBQ & GRILL,Restaurant,Risk 1 (High),1554 N LARRABEE ST ,CHICAGO,IL,60610.0,41.9108655267498,-87.6435727883233,2024-07-24,Complaint,Pass w/ Conditions,0.0,0.0,0.0,34.474724,36.553825,False,8.0,NEAR NORTH SIDE
2598023,77041.0,BOBBY LOVE'S,BOBBY LOVE'S,Liquor,Risk 3 (Low),3729 N HALSTED ST,CHICAGO,IL,60613.0,41.9499456283356,-87.6494240235025,2024-07-24,Complaint,Fail,1.0,0.0,1.0,-10.648623,51.96393,False,6.0,LAKE VIEW
2598022,37548.0,TARANTINO'S,TARANTINO'S,Restaurant,Risk 1 (High),1112 W ARMITAGE AVE ,CHICAGO,IL,60614.0,41.9181796130591,-87.6558598374723,2024-07-24,Canvass,Pass,0.0,1.0,0.0,-58.449978,-16.300844,False,7.0,LINCOLN PARK
2598017,1804575.0,D4 IRISH PUB & CAFE,D4 IRISH PUB & CAFE,Restaurant,Risk 1 (High),345 E OHIO ST ,CHICAGO,IL,60611.0,41.8925183008222,-87.6185024269373,2024-07-24,Canvass,Fail,1.0,0.0,1.0,64.415436,11.515109,False,8.0,NEAR NORTH SIDE
2598016,2895541.0,CHICAGO CHOP HOUSE,CHICAGO CHOP HOUSE,Restaurant,Risk 1 (High),58-60 W ONTARIO ST ,CHICAGO,IL,60654.0,41.8933502919955,-87.6303023722406,2024-07-24,Canvass,Fail,1.0,0.0,1.0,-50.483288,6.5772963,False,8.0,NEAR NORTH SIDE
2598018,2791338.0,SWEET VEGAN BAKES,SWEET VEGAN BAKES,Bakery,Risk 1 (High),409 W NORTH AVE ,CHICAGO,IL,60610.0,41.9109993212789,-87.6389624187915,2024-07-24,Canvass,Pass,0.0,1.0,0.0,23.161337,-26.926094,False,8.0,NEAR NORTH SIDE
2598014,2971814.0,SOL Y VIDA,SOL Y VIDA,Restaurant,Risk 1 (High),3115 N LINCOLN AVE ,CHICAGO,IL,60657.0,41.9383500460689,-87.6666080948138,2024-07-24,License Re-Inspection,Pass,0.0,1.0,0.0,8.483241,74.59759,False,6.0,LAKE VIEW
2598013,2464567.0,DOMINO'S,DOMINO'S,Restaurant,Risk 2 (Medium),2331 W MADISON ST ,CHICAGO,IL,60612.0,41.881070563557,-87.6852308604183,2024-07-24,Canvass,Pass w/ Conditions,0.0,0.0,0.0,61.79688,-13.181474,False,28.0,NEAR WEST SIDE
2598012,2912672.0,ZHENG XIN CHICKEN,ZHENG XIN CHICKEN,Restaurant,Risk 2 (Medium),2002 S WENTWORTH ,CHICAGO,IL,60616.0,41.855281703774,-87.6319926422941,2024-07-24,Complaint,Pass w/ Conditions,0.0,0.0,0.0,55.14527,-5.341065,False,34.0,ARMOUR SQUARE
2598009,2757138.0,PACHECO'S TACOS RESTAURANT LLC,PACHECO'S TACOS RESTAURANT LLC,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629.0,41.7608061174595,-87.7025173525056,2024-07-24,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-15.152407,78.471756,False,66.0,CHICAGO LAWN
2598011,2933985.0,SUGARY CHICAGO,SUGARY CHICAGO,Restaurant,Risk 1 (High),104 S MICHIGAN AVE ,CHICAGO,IL,60603.0,41.8806791396387,-87.6244908600019,2024-07-24,Canvass,Pass w/ Conditions,0.0,0.0,0.0,65.3428,26.727255,False,32.0,LOOP
2598007,1266.0,BLACKTHORN,BLACKTHORN,Restaurant,Risk 3 (Low),11050 S SPAULDING AVE,CHICAGO,IL,60655.0,41.6918362660422,-87.703522393643,2024-07-24,Complaint,Pass,0.0,1.0,0.0,-2.3835213,29.675673,False,74.0,MOUNT GREENWOOD
2598006,2901644.0,GORILLA SUSHI WESTERN,GORILLA SUSHI WESTERN,Restaurant,Risk 1 (High),4652 N WESTERN AVE ,CHICAGO,IL,60625.0,41.9663473640637,-87.6889836463533,2024-07-24,Canvass,Pass w/ Conditions,0.0,0.0,0.0,22.762836,36.597847,False,4.0,LINCOLN SQUARE
2598004,2867375.0,"APERION CARE LAKESHORE, LLC",APERION CARE,Long Term Care,Risk 1 (High),7200 N SHERIDAN RD,CHICAGO,IL,60626.0,42.0128473323982,-87.6636197775255,2024-07-24,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-24.114065,75.67164,False,1.0,ROGERS PARK
2598002,2549225.0,FAMILY DOLLAR #31914,FAMILY DOLLAR,Grocery Store,Risk 3 (Low),415 S KEDZIE AVE ,CHICAGO,IL,60612.0,41.8753632611998,-87.7058186249371,2024-07-24,Complaint,Pass w/ Conditions,0.0,0.0,0.0,2.3044398,27.330542,False,27.0,EAST GARFIELD PARK
2598003,2728447.0,"HELLO JASMINE DEPAUL, LLC","HELLO JASMINE DEPAUL, LLC",Restaurant,Risk 1 (High),953 W WEBSTER AVE,CHICAGO,IL,60614.0,41.9216337110551,-87.6531722194055,2024-07-24,Complaint,Fail,1.0,0.0,1.0,-7.6317306,-21.31169,False,7.0,LINCOLN PARK
2597999,2712218.0,CUBANO BROS.,CUBANO BROS.,Restaurant,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661.0,41.8841875071278,-87.6411196668322,2024-07-24,Canvass,Pass,0.0,1.0,0.0,-36.935833,-27.275759,False,28.0,NEAR WEST SIDE
2597997,2781534.0,OOOH WEE SWEET TEA,OOOH WEE SWEET TEA,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652.0,41.7546601243937,-87.7413847586052,2024-07-24,Canvass Re-Inspection,Fail,1.0,0.0,1.0,80.0906,3.1467912,False,65.0,WEST LAWN
2597996,1171723.0,Murphy's Bleachers,Murphy's Bleachers,Restaurant,Risk 1 (High),3653-3655 N SHEFFIELD AVE ,CHICAGO,IL,60613.0,41.9487884710749,-87.6542291168537,2024-07-24,Canvass,Pass,0.0,1.0,0.0,-9.503634,-22.893215,False,6.0,LAKE VIEW
2597994,2961313.0,A.SWEETS GIRL,A.SWEETS GIRL,Restaurant,Risk 2 (Medium),4305 S HALSTED ST,CHICAGO,IL,60609.0,41.8160006087969,-87.6455747748723,2024-07-24,License,Fail,1.0,0.0,1.0,-0.01070515,58.848446,False,61.0,NEW CITY
2597995,1379248.0,INDIA HOUSE,INDIA HOUSE,Restaurant,Risk 1 (High),59 W GRAND AVE ,CHICAGO,IL,60610.0,41.8915275741424,-87.630341880365,2024-07-24,Canvass,Pass,0.0,1.0,0.0,14.0644245,-39.840424,False,8.0,NEAR NORTH SIDE
2597993,2971840.0,FIRE BOWL HIBACHI,FIRE BOWL HIBACHI,Restaurant,Risk 1 (High),1143 N WELLS ST ,CHICAGO,IL,60610.0,41.9033719510756,-87.6343141547651,2024-07-24,License Re-Inspection,Pass,0.0,1.0,0.0,-3.3406472,40.549038,False,8.0,NEAR NORTH SIDE
2597992,2152750.0,CAFFE' OLIVA,CAFFE' OLIVA,Restaurant,Risk 1 (High),550 E GRAND AVE,CHICAGO,IL,60611.0,41.8920636011218,-87.612533723924,2024-07-24,Canvass,Fail,1.0,0.0,1.0,5.0164547,16.87799,False,8.0,NEAR NORTH SIDE
2597990,1091817.0,MURPHY ROOFTOP COMPANY,MURPHY ROOFTOP COMPANY,ROOFTOPS,Risk 2 (Medium),3649 N SHEFFIELD AVE ,CHICAGO,IL,60613.0,41.9486768192618,-87.6542257639815,2024-07-24,Canvass,Pass,0.0,1.0,0.0,-5.7671685,-60.005962,False,6.0,LAKE VIEW
2597991,2658887.0,"BEST BBQ HOUSE, INC","BEST BBQ HOUSE, INC",Restaurant,Risk 1 (High),2002 S WENTWORTH AVE ,CHICAGO,IL,60616.0,41.855281703774,-87.6319926422941,2024-07-24,Canvass,Pass w/ Conditions,0.0,0.0,0.0,54.924145,-5.520796,False,34.0,ARMOUR SQUARE
2597983,2823099.0,LIFE TIME RIVER NORTH AT ONE CHICAGO,LIFE TIME,Restaurant,Risk 1 (High),15 W CHICAGO AVE ,CHICAGO,IL,60654.0,41.8965584796064,-87.6288592023904,2024-07-24,Canvass,Pass w/ Conditions,0.0,0.0,0.0,11.492916,13.06249,False,8.0,NEAR NORTH SIDE
2597980,2817521.0,LA BIZNAGA #2,LA BIZNAGA #2,Restaurant,Risk 1 (High),3555-3557 N BROADWAY ,CHICAGO,IL,60657.0,41.9470499317638,-87.6469305179732,2024-07-24,Canvass,Pass,0.0,1.0,0.0,2.7597528,-18.77025,False,6.0,LAKE VIEW
2597981,2802963.0,BON APPETIT CREPERIE,BON APPETIT CREPERIE,Restaurant,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661.0,41.8841875071278,-87.6411196668322,2024-07-24,Canvass,Pass,0.0,1.0,0.0,61.621624,-47.63783,False,28.0,NEAR WEST SIDE
2597976,2204272.0,"THE ATRIUM HLTH CARE CTRS, INC",THE ATRIUM,Long Term Care,Risk 1 (High),1425 W ESTES AVE,CHICAGO,IL,60626.0,42.0114333125257,-87.6670207587868,2024-07-24,Canvass,Fail,1.0,0.0,1.0,75.248245,8.709242,False,1.0,ROGERS PARK
2597975,2245580.0,LAKEVIEW REHABILITATION AND NURSING CENTER,LAKEVIEW REHABILITATION AND NURSING CENTER,Long Term Care,Risk 1 (High),735 W DIVERSEY PKWY,CHICAGO,IL,60614.0,41.9326316325733,-87.6479727844171,2024-07-24,Canvass,Pass,0.0,1.0,0.0,-25.373259,-3.206098,False,7.0,LINCOLN PARK
2597974,2215698.0,LAURENCE ARMOUR DAY SCHOOL,LAURENCE ARMOUR DAY SCHOOL,Children's Services Facility,Risk 1 (High),2150 W HARRISON ST,CHICAGO,IL,60612.0,41.8740819658807,-87.6809224374107,2024-07-24,License,Pass,0.0,1.0,0.0,-30.73303,-60.104897,False,28.0,NEAR WEST SIDE
2597973,2982840.0,KATSU-SHACK,KATSU-SHACK,Restaurant,Risk 2 (Medium),3109 N HALSTED ST ,CHICAGO,IL,60657.0,41.9381815018294,-87.6490696793741,2024-07-24,License,Fail,1.0,0.0,1.0,5.4790573,49.274673,False,6.0,LAKE VIEW
2597977,2469629.0,CUPITOL COFFEE & EATERY,CUPITOL COFFEE . EATERY,Restaurant,Risk 1 (High),455 E ILLINOIS ST,CHICAGO,IL,60611.0,41.8909787295471,-87.6156460428115,2024-07-24,Canvass,Pass w/ Conditions,0.0,0.0,0.0,17.06449,18.801577,False,8.0,NEAR NORTH SIDE
2597971,2133635.0,OLD TOWN POUR HOUSE,OLD TOWN POUR HOUSE,Restaurant,Risk 1 (High),1417-19 N WELLS ST,CHICAGO,IL,60610.0,41.9081904747629,-87.6344722955809,2024-07-24,Canvass,Fail,1.0,0.0,1.0,-4.963541,46.158745,False,8.0,NEAR NORTH SIDE
2597972,2427736.0,POPPIN DOUGH,POPPIN DOUGH,Restaurant,Risk 2 (Medium),1235 W 95TH ST ,CHICAGO,IL,60643.0,41.7212112640783,-87.6543769290582,2024-07-24,Canvass,Pass,0.0,1.0,0.0,-10.487483,-28.80883,False,73.0,WASHINGTON HEIGHTS
2597970,2818359.0,CMM FOOD SERVICES INC.,NEIU CAFETERIA,Restaurant,Risk 1 (High),5500 N ST LOUIS AVE ,CHICAGO,IL,60625.0,41.9812496713919,-87.7162638479797,2024-07-24,Canvass,Fail,1.0,0.0,1.0,56.276268,8.960896,False,13.0,NORTH PARK
2597969,2868543.0,MEETSTOP,MEETSTOP,Restaurant,Risk 1 (High),1400 W 46th ST,CHICAGO,IL,60609.0,41.8106012942109,-87.6602832587323,2024-07-24,Canvass,Pass,0.0,1.0,0.0,-59.145603,-22.719852,False,61.0,NEW CITY
2597965,2961621.0,NAFSI,NAFSI,Restaurant,Risk 1 (High),7059 S SOUTH SHORE DR,CHICAGO,IL,60649.0,41.7666030221694,-87.5663237227357,2024-07-23,License,Fail,1.0,0.0,1.0,25.019907,4.834889,False,43.0,SOUTH SHORE
2597962,2753393.0,AGAMI JAPANESE RESTAURANT,AGAMI JAPANESE RESTAURANT,Restaurant,Risk 1 (High),4706-4712 N BROADWAY,CHICAGO,IL,60640.0,41.9673508782254,-87.6588854894173,2024-07-23,Canvass,Fail,1.0,0.0,1.0,14.050804,13.201717,False,3.0,UPTOWN
2597963,2900382.0,SOUL PRIME,SOUL PRIME,Restaurant,Risk 1 (High),1969 N HALSTED ST,CHICAGO,IL,60614.0,41.91791681819,-87.6483507681635,2024-07-23,Canvass,Fail,1.0,0.0,1.0,76.18136,7.30805,False,7.0,LINCOLN PARK
2597959,2304306.0,YABA'S FOOD AND GRILL,PLAZA FOOD,Grocery Store,Risk 1 (High),3011 W ARMITAGE AVE ,CHICAGO,IL,60647.0,41.9173247938891,-87.7029121345982,2024-07-23,Complaint,Pass,0.0,1.0,0.0,-52.020615,20.83193,False,22.0,LOGAN SQUARE
2597956,2876737.0,KYURAMEN,KYURAMEN,Restaurant,Risk 1 (High),6 W HUBBARD ST ,CHICAGO,IL,60654.0,41.8901709178546,-87.6282438522703,2024-07-23,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-18.920574,72.22058,False,8.0,NEAR NORTH SIDE
2597961,2961620.0,NAFSI,NAFSI,Restaurant,Risk 1 (High),7059 S SOUTH SHORE DR ,CHICAGO,IL,60649.0,41.7666030221694,-87.5663237227357,2024-07-23,License,Fail,1.0,0.0,1.0,9.361819,52.926365,False,43.0,SOUTH SHORE
2597957,11735.0,MISERICORDIA HOME,MISERICORDIA HOME,Restaurant,Risk 1 (High),6300 N RIDGE AVE ,CHICAGO,IL,60660.0,41.9955791969958,-87.6758768839863,2024-07-23,Canvass,Pass w/ Conditions,0.0,0.0,0.0,32.3142,23.967247,False,2.0,WEST RIDGE
2597953,740.0,CHRIS' BAR,BACKSTREET BACK STORY AVE,Restaurant,Risk 2 (Medium),1610 W NORTH AVE ,CHICAGO,IL,60622.0,41.9107328416586,-87.6681776911136,2024-07-23,Canvass,Fail,1.0,0.0,1.0,32.693497,-10.042185,False,24.0,WEST TOWN
2597950,2977745.0,SCHOOL OF THE ART INSTITUTE OF CHICAGO,SONNY'S CAFE/SAIC,Restaurant,Risk 1 (High),280 S COLUMBUS DR ,CHICAGO,IL,60603.0,41.8783843055102,-87.6208316341574,2024-07-23,License,Pass,0.0,1.0,0.0,53.731834,-52.137585,False,32.0,LOOP
2597949,1869952.0,BLUE DOOR KITCHEN + GARDEN,BLUE DOOR KITCHEN + GARDEN,Restaurant,Risk 1 (High),52 W ELM ST,CHICAGO,IL,60610.0,41.9032560451654,-87.6305029865589,2024-07-23,Canvass,Pass,0.0,1.0,0.0,-30.326881,-33.899616,False,8.0,NEAR NORTH SIDE
2597947,2689524.0,CHICAGO CHAR GRILL,MILO'S PITA/MIKE'S ICE CREAM,Restaurant,Risk 1 (High),5731 N LINCOLN AVE,CHICAGO,IL,60659.0,41.9856573201069,-87.6991910517461,2024-07-23,Canvass,Pass,0.0,1.0,0.0,-22.98907,-13.386743,False,2.0,WEST RIDGE
2597945,2405945.0,"WENDY'S PROPERTIES, LLC",WENDY'S,Restaurant,Risk 1 (High),2053 W LAWRENCE AVE,CHICAGO,IL,60625.0,41.9686192039483,-87.6811312466489,2024-07-23,Canvass,Fail,1.0,0.0,1.0,5.9591575,9.568075,False,4.0,LINCOLN SQUARE
2597944,43932.0,LEON'S BBQ,LEON'S BBQ,Restaurant,Risk 1 (High),4550 S ARCHER AVE,CHICAGO,IL,60632.0,41.81036869,-87.7105355091967,2024-07-23,Canvass,Pass,0.0,1.0,0.0,-69.17638,4.001055,False,58.0,BRIGHTON PARK
2597942,1821163.0,BOB-O'S HOT DOGS,BOB-O'S HOT DOGS,Restaurant,Risk 1 (High),8258 W IRVING PARK RD ,CHICAGO,IL,60634.0,41.9522126854355,-87.8341951752233,2024-07-23,Canvass,Pass,0.0,1.0,0.0,9.756283,-55.133717,False,17.0,DUNNING
2597941,41816.0,BLOOMINGDALE'S DEPT. STORE,FORTY CARROTS,Restaurant,Risk 1 (High),900 N MICHIGAN AVE,CHICAGO,IL,60611.0,41.8992485970363,-87.6242749782055,2024-07-23,Canvass Re-Inspection,Pass w/ Conditions,0.0,0.0,0.0,59.54898,-17.350079,False,8.0,NEAR NORTH SIDE
2597939,2923942.0,SOUTHPORT GROCERY AND CAFE,SOUTHPORT GROCERY AND CAFE,Restaurant,Risk 1 (High),3552 N SOUTHPORT AVE ,CHICAGO,IL,60657.0,41.9468273123871,-87.6641560054108,2024-07-23,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-62.41379,-13.602283,False,6.0,LAKE VIEW
2597933,2627144.0,BUTCHER AND THE BEAR,BUTCHER AND THE BEAR,Restaurant,Risk 1 (High),2721 N HALSTED ST ,CHICAGO,IL,60614.0,41.9321787531946,-87.6488453709766,2024-07-23,Canvass,Pass,0.0,1.0,0.0,-66.057686,-26.651915,False,7.0,LINCOLN PARK
2597934,19419.0,"THE VILLAGE TAP, INC.",THE VILLAGE TAP,Restaurant,Risk 1 (High),2055 W ROSCOE ST,CHICAGO,IL,60618.0,41.9430817071592,-87.6806440530991,2024-07-23,Canvass,Pass w/ Conditions,0.0,0.0,0.0,65.98306,-0.76450205,False,5.0,NORTH CENTER
2597932,2924020.0,"TORO ASIAN BUFFET, INC.",TORO ASIAN BUFFET,Restaurant,Risk 1 (High),4616-4618 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.9316952085912,-87.7426248716752,2024-07-23,Canvass,Fail,1.0,0.0,1.0,27.502443,31.116959,False,19.0,BELMONT CRAGIN
2597927,2797350.0,R&A Bread Bakers,R&A Bread Bakers,Bakery,Risk 2 (Medium),1938 W LAWRENCE AVE,CHICAGO,IL,60640.0,41.968886898074,-87.6776252282914,2024-07-23,Complaint,Pass,0.0,1.0,0.0,18.875746,-24.145891,False,4.0,LINCOLN SQUARE
2597926,14891.0,TRATTORIA GIANNI,TRATTORIA GIANNI,Restaurant,Risk 1 (High),1711 N HALSTED ST ,CHICAGO,IL,60614.0,41.9131327563198,-87.6481957427418,2024-07-23,Canvass,Pass,0.0,1.0,0.0,-55.100346,13.268231,False,7.0,LINCOLN PARK
2597925,2802413.0,DOSBROS FRESH MEXICAN GRILL,DOSBROS FRESH MEXICAN GRILL,Restaurant,Risk 1 (High),637 N WELLS ST ,CHICAGO,IL,60654.0,41.8935192491969,-87.6339723795859,2024-07-23,Canvass,Pass w/ Conditions,0.0,0.0,0.0,74.343376,13.832985,False,8.0,NEAR NORTH SIDE
2597930,2608293.0,EUROASIA RESTAURANT,EUROASIA RESTAURANT,Restaurant,Risk 1 (High),351 W OAK ST ,CHICAGO,IL,60610.0,41.9003877863695,-87.637819016538,2024-07-23,Canvass,Pass,0.0,1.0,0.0,-26.19377,-38.849705,False,8.0,NEAR NORTH SIDE
2597920,2368802.0,BURGER KING #10366,BURGER KING #10366,Restaurant,Risk 2 (Medium),4060 S PULASKI RD ,CHICAGO,IL,60632.0,41.8188405804105,-87.7241129298204,2024-07-23,Complaint,Fail,1.0,0.0,1.0,-0.18809143,-60.842243,False,57.0,ARCHER HEIGHTS
2597936,2196162.0,STANLEY'S,STANLEY'S,Restaurant,Risk 1 (High),4258 S ASHLAND AVE ,CHICAGO,IL,60609.0,41.8159329754719,-87.66529632779,2024-07-23,Canvass,Pass w/ Conditions,0.0,0.0,0.0,9.824294,19.277199,False,61.0,NEW CITY
2597989,51686.0,COCHIAROS PIZZA #4,COCHIAROS PIZZA,Restaurant,Risk 1 (High),3555 N CENTRAL AVE ,CHICAGO,IL,60634.0,41.9457165630522,-87.7666032976111,2024-07-23,Canvass,Pass w/ Conditions,0.0,0.0,0.0,51.433006,-21.869642,False,15.0,PORTAGE PARK
2597919,2977782.0,RAZA WEST GYRO,RAZA WEST GYRO,Restaurant,Risk 1 (High),754 S WESTERN AVE ,CHICAGO,IL,60612.0,41.8713634100325,-87.6863172862533,2024-07-23,License,Fail,1.0,0.0,1.0,34.708206,45.902515,False,28.0,NEAR WEST SIDE
2597914,1800376.0,LALICH DELICATESSEN,LALICH DELICATESSEN,Grocery Store,Risk 1 (High),4208 W LAWRENCE AVE,CHICAGO,IL,60630.0,41.9682906022065,-87.7333728325857,2024-07-23,Canvass,Fail,1.0,0.0,1.0,-9.771855,81.102554,False,14.0,ALBANY PARK
