Inspection_ID,License,DBA_Name,AKA_Name,Facility_Type,Risk,Address,City,State,Zip,Latitude,Longitude,Inspection_Date,Inspection_Type,Results,criticalFound,pass_flag,fail_flag,tsne_x,tsne_y,is_test,area_num,community_name
2602667,2563501.0,SUBWAY,SUBWAY,Restaurant,Risk 1 (High),6400 S CICERO AVE ,CHICAGO,IL,60638.0,41.7765116010512,-87.7423723414049,2024-09-12,Canvass,Fail,1.0,0.0,1.0,1.82747,5.8227334,True,64.0,CLEARING
2602662,1868314.0,"CREMERIA SANTA MARIA, INC","CREMERIA SANTA MARIA, INC",Restaurant,Risk 1 (High),4100 S ASHLAND AVE ,CHICAGO,IL,60609.0,41.8194414262958,-87.6653755449091,2024-09-12,Canvass,Pass,0.0,1.0,0.0,-2.109057,7.2635674,True,61.0,NEW CITY
2602661,2693885.0,CENTRO FRESH MARKET,CENTRO FRESK MARKET,Grocery Store,Risk 1 (High),4804-4810 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.9316396920584,-87.7468726844558,2024-09-12,Complaint,Pass,0.0,1.0,0.0,-1.4545447,5.0004086,True,19.0,BELMONT CRAGIN
2602659,29201.0,SHERIDAN M. MAGNET,MARK SHERIDAN MAGNET SCHOOL,School,Risk 1 (High),533 W 27th St (2700S) ,CHICAGO,IL,60616.0,41.8443729283673,-87.641313993371,2024-09-12,Canvass Re-Inspection,Fail,1.0,0.0,1.0,-4.456213,0.82167274,True,60.0,BRIDGEPORT
2602660,1743425.0,CARVER 47,CARVER 47,Restaurant,Risk 1 (High),1060 E 47TH ST ,CHICAGO,IL,60653.0,41.8097223871422,-87.5993891830029,2024-09-12,Canvass,Pass,0.0,1.0,0.0,7.79107,2.1039605,True,39.0,KENWOOD
2602665,2215471.0,PROJECT ORG. & DESIGN STUDIO,IVORY PROFESSIONAL BUILDING,Daycare Combo 1586,Risk 1 (High),1401-1409 E 79TH ST ,CHICAGO,IL,60619.0,41.7513282559612,-87.5905609753908,2024-09-12,License,Fail,1.0,0.0,1.0,3.251409,-2.277701,True,45.0,AVALON PARK
2602656,1356889.0,WHALE FISH AND CHICKEN INC,WHALE FISH AND CHICKEN,Restaurant,Risk 2 (Medium),4955 W MADISON ST ,CHICAGO,IL,60644.0,41.8803304533127,-87.7497895171264,2024-09-12,Complaint Re-Inspection,Fail,1.0,0.0,1.0,-4.2017407,1.5133121,True,25.0,AUSTIN
2602657,2971910.0,MARIANO'S #8534,MARIANO'S #8534,Grocery Store,Risk 1 (High),1500 N CLYBOURN AVE ,CHICAGO,IL,60610.0,41.9085601353684,-87.6464526857252,2024-09-12,License,Pass,0.0,1.0,0.0,-4.6545663,2.6409469,True,8.0,NEAR NORTH SIDE
2602655,2723671.0,Amped Kitchens Chicago,Amped Kitchens Chicago,Shared Kitchen,Risk 1 (High),5801 W Dickens AVE ,CHICAGO,IL,60639.0,41.9178692421577,-87.7706973343113,2024-09-12,Canvass,Pass,0.0,1.0,0.0,2.844225,5.734401,True,19.0,BELMONT CRAGIN
2602654,2584150.0,SAMS FOOD & DELI,SAMS FOOD & DELI,Grocery Store,Risk 2 (Medium),10658 S STATE ST,CHICAGO,IL,60628.0,41.6999134699819,-87.6234615028566,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,3.384725,-2.9891782,True,49.0,ROSELAND
2602651,2279085.0,BROWN BAG SEAFOOD COMPANY,BROWN BAG SEAFOOD COMPANY,Restaurant,Risk 1 (High),340 E RANDOLPH ST ,CHICAGO,IL,60601.0,41.8846247731373,-87.6192543240267,2024-09-12,Complaint,Pass,0.0,1.0,0.0,-1.4400374,7.299846,True,32.0,LOOP
2602650,2929176.0,MCCORMICK PLACE-WEST BUILDING-SAVOR,MCCORMICK PLACE-WEST BUILDING-SAVOR,Restaurant,Risk 1 (High),2301 S INDIANA ,CHICAGO,IL,60616.0,41.8510466746331,-87.6220930845537,2024-09-12,Complaint Re-Inspection,Fail,1.0,0.0,1.0,0.25562587,4.8149915,True,33.0,NEAR SOUTH SIDE
2602649,25411.0,Smyth,Smyth,School,Risk 1 (High),1059 W 13th   (1300S) ST ,CHICAGO,IL,60608.0,41.8653234670948,-87.6534703123583,2024-09-12,Canvass,Pass,0.0,1.0,0.0,-5.909238,1.4091532,True,28.0,NEAR WEST SIDE
2602648,2225641.0,ST HILARY ELEMENTARY SCHOOL,ST HILARY SCHOOL,School,Risk 1 (High),5614 N FAIRFIELD AVE ,CHICAGO,IL,60659.0,41.9835823589138,-87.6981066069436,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,2.6487238,-1.9903065,True,2.0,WEST RIDGE
2602646,2636540.0,SWAN GRILL,SWAN GRILL,Restaurant,Risk 1 (High),1463 N PULASKI RD ,CHICAGO,IL,60651.0,41.9079296217709,-87.7263146581797,2024-09-12,Canvass,Pass,0.0,1.0,0.0,2.6833003,2.8758745,True,23.0,HUMBOLDT PARK
2602645,2622757.0,MAKO,MAKO,Restaurant,Risk 1 (High),731 W LAKE ST,CHICAGO,IL,60661.0,41.8855626198955,-87.6470147818921,2024-09-12,Canvass,Fail,1.0,0.0,1.0,-2.0473027,5.213259,True,28.0,NEAR WEST SIDE
2602642,46341.0,Hubbard (H/S),Hubbard (H/S),School,Risk 1 (High),6200 S Hamlin (3800W) ,CHICAGO,IL,60629.0,41.7805076313924,-87.7180499142122,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.5747098,0.9044804,True,65.0,WEST LAWN
2602641,2350477.0,NORTH LOOP MARKET,NORTH LOOP MARKET,Grocery Store,Risk 1 (High),300 N STATE ST,CHICAGO,IL,60654.0,41.8875578728129,-87.6281530646721,2024-09-12,Canvass,Pass,0.0,1.0,0.0,-1.7300885,5.3658724,True,8.0,NEAR NORTH SIDE
2602640,2886482.0,MAISON PARISIENNE,MAISON PARISIENNE,Restaurant,Risk 1 (High),901 W ARMITAGE AVE,CHICAGO,IL,60614.0,41.9180325470225,-87.6509968282748,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-0.8167088,0.98574144,True,7.0,LINCOLN PARK
2602637,2988295.0,THE LITTLE SHERPA,THE LITTLE SHERPA,Restaurant,Risk 1 (High),6031 N CICERO AVE ,CHICAGO,IL,60646.0,41.9908193274972,-87.7481819222571,2024-09-12,License,Pass,0.0,1.0,0.0,3.5077646,7.761495,True,12.0,FOREST GLEN
2602633,2876917.0,"RALPH LAUREN RETAIL, INC",RALPH CAFE,Restaurant,Risk 2 (Medium),750 N MICHIGAN AVE,CHICAGO,IL,60611.0,41.8963235973178,-87.6244278725979,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,2.620381,3.1027322,True,8.0,NEAR NORTH SIDE
2602632,2536639.0,NOAH'S ARK CHRISTIAN DAYCARE INC,NOAH'S ARK CHRISTIAN DAYCARE,Daycare Above and Under 2 Years,Risk 1 (High),10951 S MICHIGAN AVE,CHICAGO,IL,60628.0,41.6947403938845,-87.6206355403921,2024-09-12,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-0.55280936,6.750511,True,49.0,ROSELAND
2602629,1847326.0,MAMA DELIA & BORDEL,MAMA DELIA,Restaurant,Risk 1 (High),1721 W DIVISION ST ,CHICAGO,IL,60622.0,41.9031809863297,-87.6708763376851,2024-09-12,Canvass,Fail,1.0,0.0,1.0,2.2945561,2.2974145,True,24.0,WEST TOWN
2602631,23241.0,FORT DEARBORN ELEMENTARY,FORT  DEARBORN ELEMENTARY SCHOOL,School,Risk 1 (High),9025 S Throop (1300W),CHICAGO,IL,60620.0,41.729666983093,-87.6554443500389,2024-09-12,Canvass,Fail,1.0,0.0,1.0,-4.797664,2.4132814,True,73.0,WASHINGTON HEIGHTS
2602628,2032949.0,PARK  PLAZA RETIREMENT CENTER,PARK PLAZA,Restaurant,Risk 1 (High),6840 N SACRAMENTO AVE ,CHICAGO,IL,60645.0,42.0059907905464,-87.704725724595,2024-09-12,Canvass,Pass,0.0,1.0,0.0,-2.0729856,6.0252876,True,2.0,WEST RIDGE
2602627,24721.0,West Park Academy,West Park Academy,School,Risk 1 (High),1425 N Tripp AVE ,CHICAGO,IL,60651.0,41.9069102365239,-87.7324064579808,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,3.3892179,-3.1275532,True,23.0,HUMBOLDT PARK
2602624,29401.0,DISNEY MAGNET,DISNEY MAGNET,School,Risk 1 (High),4140 N Marine DR ,CHICAGO,IL,60613.0,41.9568071226034,-87.6461175022442,2024-09-12,Canvass,Pass,0.0,1.0,0.0,3.0709362,8.345162,True,3.0,UPTOWN
2602717,2368739.0,BURGER KING #1308,BURGER KING #1308,Restaurant,Risk 2 (Medium),110 E 95TH ST ,CHICAGO,IL,60619.0,41.7219010096766,-87.6200636893905,2024-09-12,Canvass,Pass,0.0,1.0,0.0,-0.23666303,5.1491666,True,49.0,ROSELAND
2602622,1999098.0,CITY PROVISIONS CATERING AND E,BAKED CHEESE HAUS,Restaurant,Risk 2 (Medium),1816-1820 W WILSON AVE,CHICAGO,IL,60640.0,41.9652585948777,-87.6753727004362,2024-09-12,Canvass,Pass,0.0,1.0,0.0,1.8908088,4.271777,True,4.0,LINCOLN SQUARE
2602621,2983992.0,ASIAN GARDEN,ASIAN GARDEN,Restaurant,Risk 1 (High),4660 N WESTERN AVE ,CHICAGO,IL,60625.0,41.9665514694553,-87.6889888523373,2024-09-12,License Re-Inspection,Pass,0.0,1.0,0.0,2.9806223,10.616702,True,4.0,LINCOLN SQUARE
2602623,2738266.0,Pure Green LP,Pure Green LP,Restaurant,Risk 2 (Medium),2344 N LINCOLN AVE,CHICAGO,IL,60614.0,41.9245829070322,-87.6477671423593,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,0.7922716,3.1278074,True,7.0,LINCOLN PARK
2602625,2278074.0,ARAMARK @ LOYOLA GREEN,ENGRAINED,Restaurant,Risk 1 (High),6327 N KENMORE AVE ,CHICAGO,IL,60660.0,41.9972358525143,-87.6568861597841,2024-09-12,Canvass,Fail,1.0,0.0,1.0,3.1577942,-2.2961574,True,77.0,EDGEWATER
2602619,2451427.0,CERMAK FRESH MARKET,CERMAK FRESH MARKET,Grocery Store,Risk 1 (High),4000 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.9318977231462,-87.7271050304539,2024-09-12,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-1.4625083,4.8197446,True,21.0,AVONDALE
2602618,2284259.0,GRAHAM CRACKER'S DAYCARE CENTER INC,GRAHAM CRACKER'S DAYCARE CENTER INC,Daycare (2 - 6 Years),Risk 1 (High),10650 S MICHIGAN AVE ,CHICAGO,IL,60628.0,41.7002040916957,-87.6210676205294,2024-09-12,Canvass,Pass,0.0,1.0,0.0,1.9702586,13.881081,True,49.0,ROSELAND
2602617,2699440.0,HONEY BEAR RESTAURANT,HONEY BEAR RESTAURANT,Restaurant,Risk 1 (High),7036 N CLARK ST ,CHICAGO,IL,60626.0,42.0101243748503,-87.6743698989806,2024-09-12,Complaint Re-Inspection,Pass,0.0,1.0,0.0,0.15055662,5.3209906,True,1.0,ROGERS PARK
2602616,25911.0,YATES ELEMENTARY SCHOOL,YATES ELEMENTARY SCHOOL,School,Risk 1 (High),1839 N Richmond ,CHICAGO,IL,60647.0,41.9150285832389,-87.7002432427324,2024-09-12,Canvass,Pass w/ Conditions,0.0,0.0,0.0,1.2269706,0.83504033,True,22.0,LOGAN SQUARE
2602614,55355.0,RAJ DARBAR,RAJ DARBAR,Restaurant,Risk 1 (High),2660 N HALSTED ST ,CHICAGO,IL,60614.0,41.9307519114502,-87.6490923335455,2024-09-11,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-0.12084939,6.03042,True,7.0,LINCOLN PARK
2602613,2812880.0,THEORY SPORT.DINE.LOUNGE,THEORY SPORT.DINE.LOUNGE,Restaurant,Risk 1 (High),9 W HUBBARD ST ,CHICAGO,IL,60654.0,41.8899493106203,-87.6283735713352,2024-09-11,Canvass Re-Inspection,Pass,0.0,1.0,0.0,2.905016,2.923335,True,8.0,NEAR NORTH SIDE
2602612,2906744.0,POPEYES,POPEYES,Restaurant,Risk 1 (High),6321 N LINCOLN AVE,CHICAGO,IL,60659.0,41.9962900308442,-87.7167508881994,2024-09-11,Complaint Re-Inspection,Fail,1.0,0.0,1.0,2.7866552,2.8377855,True,13.0,NORTH PARK
2602610,2972308.0,HAROLD'S ON WHEELS INC.,HAROLD'S,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.6587978556787,2024-09-11,License,Fail,1.0,0.0,1.0,0.7876747,1.969132,True,31.0,LOWER WEST SIDE
2602611,2308673.0,BUFFET CITY,BUFFET CITY,Restaurant,Risk 1 (High),7010 S PULASKI RD ,CHICAGO,IL,60629.0,41.7655842196495,-87.722582286207,2024-09-11,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-1.4374237,6.6524286,True,65.0,WEST LAWN
2602602,1938696.0,PICANTE TAQUERIA,PICANTE TAQUERIA,Restaurant,Risk 1 (High),2016 1/2 W DIVISION ST ,CHICAGO,IL,60622.0,41.9032877273295,-87.6779898824015,2024-09-11,Canvass,Fail,1.0,0.0,1.0,-4.373494,2.2137012,True,24.0,WEST TOWN
2602603,2930114.0,BODEGA TAQUERIA Y TEQUILA - RN,BODEGA TAQUERIA Y TEQUILA -RN,Restaurant,Risk 1 (High),407 N CLARK ST,CHICAGO,IL,60654.0,41.8894224235797,-87.6309187443627,2024-09-11,Canvass,Pass w/ Conditions,0.0,0.0,0.0,3.2255294,-2.9390416,True,8.0,NEAR NORTH SIDE
2602601,2341071.0,PAPA JOHN'S PIZZA,PAPA JOHN'S PIZZA,Restaurant,Risk 2 (Medium),80 E CERMAK RD ,CHICAGO,IL,60616.0,41.852973826132,-87.6238956826966,2024-09-11,Canvass,Pass w/ Conditions,0.0,0.0,0.0,2.9619374,2.482209,True,33.0,NEAR SOUTH SIDE
2602598,2506267.0,EL PLAN DE LOBOS,TAQUERIA EL PLAN,Restaurant,Risk 1 (High),2532 W 51ST ST ,CHICAGO,IL,60632.0,41.801201850979,-87.6879664444938,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-4.8869433,2.8771198,True,63.0,GAGE PARK
2602596,36329.0,MARCO'S DRIVE INN,MARCO'S DRIVE INN,Restaurant,Risk 1 (High),6008 W FULLERTON AVE ,CHICAGO,IL,60639.0,41.9239294085307,-87.7761443872494,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-1.884155,5.3051443,True,19.0,BELMONT CRAGIN
2602595,1803230.0,BQ AFROROOT CUISINE,BQ AFROROOT CUISINE,Restaurant,Risk 1 (High),4701 N KENMORE AVE,CHICAGO,IL,60640.0,41.9673365126682,-87.6560595978511,2024-09-11,Short Form Complaint,Pass,0.0,1.0,0.0,-0.86231524,5.5042543,True,3.0,UPTOWN
2602594,1768994.0,SIAM COUNTRY,SIAM COUNTRY,Restaurant,Risk 1 (High),4637 N DAMEN AVE ,CHICAGO,IL,60625.0,41.9662316439173,-87.6789660886745,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-0.5887021,6.669784,True,4.0,LINCOLN SQUARE
2602593,1821323.0,ALDI'S # 26,ALDI'S # 26,Grocery Store,Risk 3 (Low),10532 S INDIANAPOLIS AVE,CHICAGO,IL,60617.0,41.7036623608936,-87.5257124267598,2024-09-11,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-6.22618,1.4679276,True,52.0,EAST SIDE
2602591,1981200.0,LA COCINA RESTAURANT & BAR,LA COCINA RESTAURANT,Restaurant,Risk 1 (High),406 S CLARK ST ,CHICAGO,IL,60605.0,41.8767035900416,-87.6308913972896,2024-09-11,Complaint,Pass w/ Conditions,0.0,0.0,0.0,3.703439,-2.3019285,True,32.0,LOOP
2602590,1044650.0,Costco Wholesale # 380,Costco Wholesale,Grocery Store,Risk 1 (High),2746 N CLYBOURN AVE ,CHICAGO,IL,60614.0,41.9310210057978,-87.6768640181342,2024-09-11,Complaint Re-Inspection,Fail,1.0,0.0,1.0,0.3865051,2.483173,True,7.0,LINCOLN PARK
2602587,2241020.0,COBRA LOUNGE/ALL RISE BREWING CO.,COBRA LOUNGE,Restaurant,Risk 1 (High),235 N ASHLAND AVE,CHICAGO,IL,60607.0,41.8864913825182,-87.6668645750203,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-1.2391548,6.5871534,True,28.0,NEAR WEST SIDE
2602586,2542182.0,LASCHET'S INN,LASCHET'S INN,Restaurant,Risk 1 (High),2119 W IRVING PARK RD,CHICAGO,IL,60618.0,41.9539979198641,-87.6820624218905,2024-09-11,Canvass,Pass,0.0,1.0,0.0,2.4038103,3.2559984,True,5.0,NORTH CENTER
2602584,2709545.0,EL BUENO TACO #2,EL BUENO TACO #2,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.6587978556787,2024-09-11,License,Pass,0.0,1.0,0.0,-6.815499,1.5120994,True,31.0,LOWER WEST SIDE
2602581,1803230.0,BQ AFROROOT CUISINE,BQ AFROROOT CUISINE,Restaurant,Risk 1 (High),4701 N KENMORE AVE ,CHICAGO,IL,60640.0,41.9673365126682,-87.6560595978511,2024-09-11,Canvass Re-Inspection,Pass,0.0,1.0,0.0,2.8531373,2.8889835,True,3.0,UPTOWN
2602580,1802253.0,AUNTIE ANNE'S PRETZEL,AUNTIE ANNE'S PRETZEL,Restaurant,Risk 2 (Medium),7601 S CICERO AVE ,CHICAGO,IL,60652.0,41.7546601243937,-87.7413847586052,2024-09-11,Canvass,Fail,1.0,0.0,1.0,3.5562286,-2.9417257,True,65.0,WEST LAWN
2602582,2233277.0,BUFFALO WILD WINGS GRILL & BAR,BUFFALO WILD WINGS,Restaurant,Risk 1 (High),1832 N CLYBOURN AVE ,CHICAGO,IL,60614.0,41.9142757391576,-87.6544204896131,2024-09-11,Canvass,Fail,1.0,0.0,1.0,2.156165,-2.277025,True,7.0,LINCOLN PARK
2602583,2850293.0,CASA TEQUILA,CASA TEQUILA,Restaurant,Risk 1 (High),1949 W DIVISION ST ,CHICAGO,IL,60622.0,41.9030892867593,-87.6767720542549,2024-09-11,Canvass,Fail,1.0,0.0,1.0,-3.011593,1.0148317,True,24.0,WEST TOWN
2602578,2470284.0,WEATHERSBY WONDER WORLD INC,WEATHERSEY WONDER WORLD INC,Daycare Above and Under 2 Years,Risk 1 (High),461-465 E 111TH ST ,CHICAGO,IL,60628.0,41.692651625871,-87.6110699766061,2024-09-11,Canvass,Pass,0.0,1.0,0.0,2.9409685,10.589609,True,49.0,ROSELAND
2602576,2988523.0,CHARLEY'S CHEESESTEAKS AND WINGS,CHARLEY'S CHEESESTEAKS AND WINGS,Restaurant,Risk 2 (Medium),7106 W NORTH AVE FL ,CHICAGO,IL,60707.0,41.9090411684646,-87.80241402608,2024-09-11,License,Pass w/ Conditions,0.0,0.0,0.0,1.1251104,0.9840141,True,25.0,AUSTIN
2602575,2850883.0,WING WAH LAU,WING WAH LAU,Restaurant,Risk 1 (High),4340 S ARCHER AVE ,CHICAGO,IL,60632.0,41.8145542705309,-87.7037212994186,2024-09-11,Canvass,Fail,1.0,0.0,1.0,-5.02995,1.5824989,True,58.0,BRIGHTON PARK
2602574,2939094.0,OLIO E PIU,OLIP E PIU,Restaurant,Risk 1 (High),445 N DEARBORN ST ,CHICAGO,IL,60654.0,41.890581105655,-87.629475028865,2024-09-11,Canvass,Fail,1.0,0.0,1.0,0.115265146,3.212575,True,8.0,NEAR NORTH SIDE
2602577,4075345.0,VICK PRE-K,VICK PRE-K,School,Risk 1 (High),9901 S WESTERN AVE ,CHICAGO,IL,60643.0,41.7135743506616,-87.6816927829279,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-1.3140043,7.39157,True,72.0,BEVERLY
2602570,2437491.0,BIEN ME SABE VENEZUELAN CAFE & RESTAURANT,BIEN ME SABE VENEZUELAN CAFE & RESTAURANT,Restaurant,Risk 1 (High),1637 W MONTROSE AVE ,CHICAGO,IL,60613.0,41.9614614207713,-87.6707569985146,2024-09-11,Canvass,Fail,1.0,0.0,1.0,1.4430797,-3.1995249,True,6.0,LAKE VIEW
2602569,2348754.0,WHOLE FOODS MARKET,WHOLE FOODS MARKET,Grocery Store,Risk 1 (High),6009 N BROADWAY ,CHICAGO,IL,60660.0,41.9911817534467,-87.6601550832236,2024-09-11,Complaint,Pass w/ Conditions,0.0,0.0,0.0,-1.7254456,0.88731736,True,77.0,EDGEWATER
2602566,2134047.0,NONNINA,NONNINA,Restaurant,Risk 1 (High),340 N CLARK ST ,CHICAGO,IL,60654.0,41.888526713886,-87.6311913743538,2024-09-11,Canvass,Fail,1.0,0.0,1.0,3.28673,-2.6227574,True,8.0,NEAR NORTH SIDE
2602565,2549577.0,CHINA HUT,CHINA HUT,Restaurant,Risk 1 (High),2311 W LAWRENCE AVE,CHICAGO,IL,60625.0,41.9685304284227,-87.686921731543,2024-09-11,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-4.379176,2.4794328,True,4.0,LINCOLN SQUARE
2602563,2796749.0,CONVENE,CONVENE,Restaurant,Risk 1 (High),333 N GREEN ST ,CHICAGO,IL,60607.0,41.8878081583498,-87.6485452213836,2024-09-11,Canvass,Pass,0.0,1.0,0.0,0.93864685,5.995617,True,28.0,NEAR WEST SIDE
2602567,2771659.0,IMPERIAL RESTAURANT,CAI,Restaurant,Risk 1 (High),2100 S ARCHER AVE ,CHICAGO,IL,60616.0,41.8543339541434,-87.6320475604201,2024-09-11,Complaint,Fail,1.0,0.0,1.0,-0.81091565,1.9676478,True,34.0,ARMOUR SQUARE
2602561,2517986.0,TAQUERIA LA PLACITA,TAQUERIA LA PLACITA,Restaurant,Risk 1 (High),1856 W 35TH ST,CHICAGO,IL,60609.0,41.8305289163311,-87.672703739342,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-1.7588028,7.985464,True,59.0,MCKINLEY PARK
2602559,2929289.0,ORGANICLIFE,CICS WRIGHTWOOD,School,Risk 1 (High),8130 S CALIFORNIA AVE ,CHICAGO,IL,60652.0,41.7453661731786,-87.6926510664442,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-2.7224553,6.4361477,True,70.0,ASHBURN
2602558,2522539.0,"RAVENSWOOD MONTESSORI CHILD CARE CENTER, INC.",RAVENSWOOD MONTESSORI CHILD CARE CENTER,Children's Services Facility,Risk 1 (High),1945 W WILSON AVE ,CHICAGO,IL,60640.0,41.9650013649963,-87.6779642608556,2024-09-11,Canvass,Pass,0.0,1.0,0.0,0.90847135,11.124115,True,4.0,LINCOLN SQUARE
2602560,22361.0,Brownell,Brownell Elementary,School,Risk 1 (High),6741 S Michigan (100E),CHICAGO,IL,60637.0,41.7716347367817,-87.621709723722,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-4.587454,4.1649046,True,69.0,GREATER GRAND CROSSING
2602556,2818298.0,"ELEVATE CARE CHICAGO NORTH, LLC",ELEVATE CARE CHICAGO NORTH,Long Term Care,Risk 1 (High),2451 W TOUHY AVE ,CHICAGO,IL,60645.0,42.0121283863618,-87.6922023259008,2024-09-11,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-2.2794604,6.299485,True,2.0,WEST RIDGE
2602553,2517129.0,HONEY BERRY PANCAKES & CAFE STATE STREET,HONEY BERRY,Restaurant,Risk 1 (High),901 S STATE ST,CHICAGO,IL,60605.0,41.8705020779518,-87.6273461777344,2024-09-11,Complaint,Pass w/ Conditions,0.0,0.0,0.0,-0.17651916,2.8409207,True,32.0,LOOP
2602551,77168.0,EL FARO RESTAURANT,EL FARO RESTAURANT,Restaurant,Risk 1 (High),3936 W 31ST ST ,CHICAGO,IL,60623.0,41.8370079585713,-87.7233637429089,2024-09-11,Complaint,Pass w/ Conditions,0.0,0.0,0.0,3.0866075,-2.184901,True,30.0,SOUTH LAWNDALE
2602554,2492117.0,JOYFUL STEPS LEARNING CENTER LLC,JOYFUL STEPS LEARNING CENTER LLC,Children's Services Facility,Risk 1 (High),5-13 E 119TH ST,CHICAGO,IL,60628.0,41.6779194384852,-87.6223938890237,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-6.5198536,1.4068649,True,53.0,WEST PULLMAN
2602548,2247642.0,ST. ETHELREDA SCHOOL,ST. ETHELREDA SCHOOL,School,Risk 1 (High),8734 S PAULINA,CHICAGO,IL,60620.0,41.7346703793729,-87.6656115331654,2024-09-11,Canvass,Fail,1.0,0.0,1.0,0.8170388,1.7540962,True,71.0,AUBURN GRESHAM
2602547,2802457.0,ROYAL SONESTA CHICAGO RIVER NORTH,ROYAL SONESTA,Restaurant,Risk 1 (High),505 N STATE ST,CHICAGO,IL,60654.0,41.891055241472,-87.627897629349,2024-09-11,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.7076132,0.8953438,True,8.0,NEAR NORTH SIDE
2602546,2204698.0,FAIRMONT CARE CENTER,ALTA REHAB AT FAIRMONT,Long Term Care,Risk 1 (High),5061 N PULASKI RD ,CHICAGO,IL,60630.0,41.973589372754,-87.7280294955212,2024-09-11,Canvass Re-Inspection,Fail,1.0,0.0,1.0,-5.7570705,0.89519805,True,14.0,ALBANY PARK
2602552,1981196.0,Nori Chicago,Nori Chicago,Restaurant,Risk 1 (High),954 W DIVERSEY PKWY,CHICAGO,IL,60614.0,41.9327520358123,-87.6536447948469,2024-09-11,Canvass,Pass,0.0,1.0,0.0,0.8522071,10.471465,True,6.0,LAKE VIEW
2602544,6541.0,LEVINSONS INC,LEVINSONS BAKERY,Bakery,Risk 1 (High),2856 W DEVON AVE,CHICAGO,IL,60659.0,41.99762997917,-87.7019342826165,2024-09-11,Canvass,Fail,1.0,0.0,1.0,0.23069157,2.6470418,True,2.0,WEST RIDGE
2602542,1332914.0,SUNSHINE,SUNSHINE,Restaurant,Risk 1 (High),3523 N KEDZIE AVE,CHICAGO,IL,60618.0,41.9456421421314,-87.7076488102744,2024-09-11,Complaint,Pass,0.0,1.0,0.0,-1.4909424,4.157134,True,21.0,AVONDALE
2602541,2026743.0,MASTRO'S STEAKHOUSE,MASTRO'S STEAKHOUSE,Restaurant,Risk 1 (High),520 N DEARBORN ST ,CHICAGO,IL,60654.0,41.8916012847535,-87.6297967052309,2024-09-11,Canvass Re-Inspection,Pass,0.0,1.0,0.0,0.49609306,4.961024,True,8.0,NEAR NORTH SIDE
2602537,22761.0,Clissold,Clissold,School,Risk 1 (High),2350 W 110 Pl (11032S) ,CHICAGO,IL,60643.0,41.6930540448172,-87.6808619005458,2024-09-11,Canvass,Pass,0.0,1.0,0.0,-2.4367754,7.644244,True,75.0,MORGAN PARK
2602534,2385708.0,LITTLE GREEN TREE HOUSE,LITTLE GREEN TREE HOUSE,Daycare Above and Under 2 Years,Risk 1 (High),1929 N HALSTED ST,CHICAGO,IL,60614.0,41.9168612240998,-87.6483045936119,2024-09-11,Canvass,Fail,1.0,0.0,1.0,0.40737498,4.0637646,True,7.0,LINCOLN PARK
2602536,2208054.0,"WARREN PARK HEALTH & LIVING CENTER, LLC",WARREN PARK HEALTH & LIVING CENTER,Long Term Care,Risk 1 (High),6700 N DAMEN AVE ,CHICAGO,IL,60645.0,42.0033892278461,-87.68046070936,2024-09-11,Canvass Re-Inspection,Pass,0.0,1.0,0.0,1.084998,10.78753,True,2.0,WEST RIDGE
2602535,2851207.0,MCDONALD'S,MCDONALD'S,Restaurant,Risk 2 (Medium),4601 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.9314835917817,-87.7419918714415,2024-09-11,Complaint,Fail,1.0,0.0,1.0,0.21774541,2.6753674,True,19.0,BELMONT CRAGIN
